snapped_at,,bitcoin,ethereum,binancecoin,solana,cardano,xrp,polkadot,dogecoin,avalanche,litecoin
2020-11-05 00:00:00+00:00,ethereum,,,,,,,,,,
2020-11-05 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-11-05 00:00:00+00:00,solana,,,,,,,,,,
2020-11-05 00:00:00+00:00,cardano,,,,,,,,,,
2020-11-05 00:00:00+00:00,xrp,,,,,,,,,,
2020-11-05 00:00:00+00:00,polkadot,,,,,,,,,,
2020-11-05 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-11-05 00:00:00+00:00,avalanche,,,,,,,,,,
2020-11-05 00:00:00+00:00,litecoin,,,,,,,,,,
2020-11-06 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-11-06 00:00:00+00:00,ethereum,,,,,,,,,,
2020-11-06 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-11-06 00:00:00+00:00,solana,,,,,,,,,,
2020-11-06 00:00:00+00:00,cardano,,,,,,,,,,
2020-11-06 00:00:00+00:00,xrp,,,,,,,,,,
2020-11-06 00:00:00+00:00,polkadot,,,,,,,,,,
2020-11-06 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-11-06 00:00:00+00:00,avalanche,,,,,,,,,,
2020-11-06 00:00:00+00:00,litecoin,,,,,,,,,,
2020-11-07 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-11-07 00:00:00+00:00,ethereum,,,,,,,,,,
2020-11-07 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-11-07 00:00:00+00:00,solana,,,,,,,,,,
2020-11-07 00:00:00+00:00,cardano,,,,,,,,,,
2020-11-07 00:00:00+00:00,xrp,,,,,,,,,,
2020-11-07 00:00:00+00:00,polkadot,,,,,,,,,,
2020-11-07 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-11-07 00:00:00+00:00,avalanche,,,,,,,,,,
2020-11-07 00:00:00+00:00,litecoin,,,,,,,,,,
2020-11-08 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-11-08 00:00:00+00:00,ethereum,,,,,,,,,,
2020-11-08 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-11-08 00:00:00+00:00,solana,,,,,,,,,,
2020-11-08 00:00:00+00:00,cardano,,,,,,,,,,
2020-11-08 00:00:00+00:00,xrp,,,,,,,,,,
2020-11-08 00:00:00+00:00,polkadot,,,,,,,,,,
2020-11-08 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-11-08 00:00:00+00:00,avalanche,,,,,,,,,,
2020-11-08 00:00:00+00:00,litecoin,,,,,,,,,,
2020-11-09 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-11-09 00:00:00+00:00,ethereum,,,,,,,,,,
2020-11-09 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-11-09 00:00:00+00:00,solana,,,,,,,,,,
2020-11-09 00:00:00+00:00,cardano,,,,,,,,,,
2020-11-09 00:00:00+00:00,xrp,,,,,,,,,,
2020-11-09 00:00:00+00:00,polkadot,,,,,,,,,,
2020-11-09 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-11-09 00:00:00+00:00,avalanche,,,,,,,,,,
2020-11-09 00:00:00+00:00,litecoin,,,,,,,,,,
2020-11-10 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-11-10 00:00:00+00:00,ethereum,,,,,,,,,,
2020-11-10 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-11-10 00:00:00+00:00,solana,,,,,,,,,,
2020-11-10 00:00:00+00:00,cardano,,,,,,,,,,
2020-11-10 00:00:00+00:00,xrp,,,,,,,,,,
2020-11-10 00:00:00+00:00,polkadot,,,,,,,,,,
2020-11-10 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-11-10 00:00:00+00:00,avalanche,,,,,,,,,,
2020-11-10 00:00:00+00:00,litecoin,,,,,,,,,,
2020-11-11 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-11-11 00:00:00+00:00,ethereum,,,,,,,,,,
2020-11-11 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-11-11 00:00:00+00:00,solana,,,,,,,,,,
2020-11-11 00:00:00+00:00,cardano,,,,,,,,,,
2020-11-11 00:00:00+00:00,xrp,,,,,,,,,,
2020-11-11 00:00:00+00:00,polkadot,,,,,,,,,,
2020-11-11 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-11-11 00:00:00+00:00,avalanche,,,,,,,,,,
2020-11-11 00:00:00+00:00,litecoin,,,,,,,,,,
2020-11-12 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-11-12 00:00:00+00:00,ethereum,,,,,,,,,,
2020-11-12 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-11-12 00:00:00+00:00,solana,,,,,,,,,,
2020-11-12 00:00:00+00:00,cardano,,,,,,,,,,
2020-11-12 00:00:00+00:00,xrp,,,,,,,,,,
2020-11-12 00:00:00+00:00,polkadot,,,,,,,,,,
2020-11-12 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-11-12 00:00:00+00:00,avalanche,,,,,,,,,,
2020-11-12 00:00:00+00:00,litecoin,,,,,,,,,,
2020-11-13 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-11-13 00:00:00+00:00,ethereum,,,,,,,,,,
2020-11-13 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-11-13 00:00:00+00:00,solana,,,,,,,,,,
2020-11-13 00:00:00+00:00,cardano,,,,,,,,,,
2020-11-13 00:00:00+00:00,xrp,,,,,,,,,,
2020-11-13 00:00:00+00:00,polkadot,,,,,,,,,,
2020-11-13 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-11-13 00:00:00+00:00,avalanche,,,,,,,,,,
2020-11-13 00:00:00+00:00,litecoin,,,,,,,,,,
2020-11-14 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-11-14 00:00:00+00:00,ethereum,,,,,,,,,,
2020-11-14 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-11-14 00:00:00+00:00,solana,,,,,,,,,,
2020-11-14 00:00:00+00:00,cardano,,,,,,,,,,
2020-11-14 00:00:00+00:00,xrp,,,,,,,,,,
2020-11-14 00:00:00+00:00,polkadot,,,,,,,,,,
2020-11-14 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-11-14 00:00:00+00:00,avalanche,,,,,,,,,,
2020-11-14 00:00:00+00:00,litecoin,,,,,,,,,,
2020-11-15 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-11-15 00:00:00+00:00,ethereum,,,,,,,,,,
2020-11-15 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-11-15 00:00:00+00:00,solana,,,,,,,,,,
2020-11-15 00:00:00+00:00,cardano,,,,,,,,,,
2020-11-15 00:00:00+00:00,xrp,,,,,,,,,,
2020-11-15 00:00:00+00:00,polkadot,,,,,,,,,,
2020-11-15 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-11-15 00:00:00+00:00,avalanche,,,,,,,,,,
2020-11-15 00:00:00+00:00,litecoin,,,,,,,,,,
2020-11-16 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-11-16 00:00:00+00:00,ethereum,,,,,,,,,,
2020-11-16 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-11-16 00:00:00+00:00,solana,,,,,,,,,,
2020-11-16 00:00:00+00:00,cardano,,,,,,,,,,
2020-11-16 00:00:00+00:00,xrp,,,,,,,,,,
2020-11-16 00:00:00+00:00,polkadot,,,,,,,,,,
2020-11-16 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-11-16 00:00:00+00:00,avalanche,,,,,,,,,,
2020-11-16 00:00:00+00:00,litecoin,,,,,,,,,,
2020-11-17 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-11-17 00:00:00+00:00,ethereum,,,,,,,,,,
2020-11-17 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-11-17 00:00:00+00:00,solana,,,,,,,,,,
2020-11-17 00:00:00+00:00,cardano,,,,,,,,,,
2020-11-17 00:00:00+00:00,xrp,,,,,,,,,,
2020-11-17 00:00:00+00:00,polkadot,,,,,,,,,,
2020-11-17 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-11-17 00:00:00+00:00,avalanche,,,,,,,,,,
2020-11-17 00:00:00+00:00,litecoin,,,,,,,,,,
2020-11-18 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-11-18 00:00:00+00:00,ethereum,,,,,,,,,,
2020-11-18 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-11-18 00:00:00+00:00,solana,,,,,,,,,,
2020-11-18 00:00:00+00:00,cardano,,,,,,,,,,
2020-11-18 00:00:00+00:00,xrp,,,,,,,,,,
2020-11-18 00:00:00+00:00,polkadot,,,,,,,,,,
2020-11-18 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-11-18 00:00:00+00:00,avalanche,,,,,,,,,,
2020-11-18 00:00:00+00:00,litecoin,,,,,,,,,,
2020-11-19 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-11-19 00:00:00+00:00,ethereum,,,,,,,,,,
2020-11-19 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-11-19 00:00:00+00:00,solana,,,,,,,,,,
2020-11-19 00:00:00+00:00,cardano,,,,,,,,,,
2020-11-19 00:00:00+00:00,xrp,,,,,,,,,,
2020-11-19 00:00:00+00:00,polkadot,,,,,,,,,,
2020-11-19 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-11-19 00:00:00+00:00,avalanche,,,,,,,,,,
2020-11-19 00:00:00+00:00,litecoin,,,,,,,,,,
2020-11-20 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-11-20 00:00:00+00:00,ethereum,,,,,,,,,,
2020-11-20 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-11-20 00:00:00+00:00,solana,,,,,,,,,,
2020-11-20 00:00:00+00:00,cardano,,,,,,,,,,
2020-11-20 00:00:00+00:00,xrp,,,,,,,,,,
2020-11-20 00:00:00+00:00,polkadot,,,,,,,,,,
2020-11-20 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-11-20 00:00:00+00:00,avalanche,,,,,,,,,,
2020-11-20 00:00:00+00:00,litecoin,,,,,,,,,,
2020-11-21 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-11-21 00:00:00+00:00,ethereum,,,,,,,,,,
2020-11-21 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-11-21 00:00:00+00:00,solana,,,,,,,,,,
2020-11-21 00:00:00+00:00,cardano,,,,,,,,,,
2020-11-21 00:00:00+00:00,xrp,,,,,,,,,,
2020-11-21 00:00:00+00:00,polkadot,,,,,,,,,,
2020-11-21 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-11-21 00:00:00+00:00,avalanche,,,,,,,,,,
2020-11-21 00:00:00+00:00,litecoin,,,,,,,,,,
2020-11-22 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-11-22 00:00:00+00:00,ethereum,,,,,,,,,,
2020-11-22 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-11-22 00:00:00+00:00,solana,,,,,,,,,,
2020-11-22 00:00:00+00:00,cardano,,,,,,,,,,
2020-11-22 00:00:00+00:00,xrp,,,,,,,,,,
2020-11-22 00:00:00+00:00,polkadot,,,,,,,,,,
2020-11-22 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-11-22 00:00:00+00:00,avalanche,,,,,,,,,,
2020-11-22 00:00:00+00:00,litecoin,,,,,,,,,,
2020-11-23 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-11-23 00:00:00+00:00,ethereum,,,,,,,,,,
2020-11-23 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-11-23 00:00:00+00:00,solana,,,,,,,,,,
2020-11-23 00:00:00+00:00,cardano,,,,,,,,,,
2020-11-23 00:00:00+00:00,xrp,,,,,,,,,,
2020-11-23 00:00:00+00:00,polkadot,,,,,,,,,,
2020-11-23 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-11-23 00:00:00+00:00,avalanche,,,,,,,,,,
2020-11-23 00:00:00+00:00,litecoin,,,,,,,,,,
2020-11-24 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-11-24 00:00:00+00:00,ethereum,,,,,,,,,,
2020-11-24 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-11-24 00:00:00+00:00,solana,,,,,,,,,,
2020-11-24 00:00:00+00:00,cardano,,,,,,,,,,
2020-11-24 00:00:00+00:00,xrp,,,,,,,,,,
2020-11-24 00:00:00+00:00,polkadot,,,,,,,,,,
2020-11-24 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-11-24 00:00:00+00:00,avalanche,,,,,,,,,,
2020-11-24 00:00:00+00:00,litecoin,,,,,,,,,,
2020-11-25 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-11-25 00:00:00+00:00,ethereum,,,,,,,,,,
2020-11-25 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-11-25 00:00:00+00:00,solana,,,,,,,,,,
2020-11-25 00:00:00+00:00,cardano,,,,,,,,,,
2020-11-25 00:00:00+00:00,xrp,,,,,,,,,,
2020-11-25 00:00:00+00:00,polkadot,,,,,,,,,,
2020-11-25 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-11-25 00:00:00+00:00,avalanche,,,,,,,,,,
2020-11-25 00:00:00+00:00,litecoin,,,,,,,,,,
2020-11-26 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-11-26 00:00:00+00:00,ethereum,,,,,,,,,,
2020-11-26 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-11-26 00:00:00+00:00,solana,,,,,,,,,,
2020-11-26 00:00:00+00:00,cardano,,,,,,,,,,
2020-11-26 00:00:00+00:00,xrp,,,,,,,,,,
2020-11-26 00:00:00+00:00,polkadot,,,,,,,,,,
2020-11-26 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-11-26 00:00:00+00:00,avalanche,,,,,,,,,,
2020-11-26 00:00:00+00:00,litecoin,,,,,,,,,,
2020-11-27 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-11-27 00:00:00+00:00,ethereum,,,,,,,,,,
2020-11-27 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-11-27 00:00:00+00:00,solana,,,,,,,,,,
2020-11-27 00:00:00+00:00,cardano,,,,,,,,,,
2020-11-27 00:00:00+00:00,xrp,,,,,,,,,,
2020-11-27 00:00:00+00:00,polkadot,,,,,,,,,,
2020-11-27 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-11-27 00:00:00+00:00,avalanche,,,,,,,,,,
2020-11-27 00:00:00+00:00,litecoin,,,,,,,,,,
2020-11-28 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-11-28 00:00:00+00:00,ethereum,,,,,,,,,,
2020-11-28 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-11-28 00:00:00+00:00,solana,,,,,,,,,,
2020-11-28 00:00:00+00:00,cardano,,,,,,,,,,
2020-11-28 00:00:00+00:00,xrp,,,,,,,,,,
2020-11-28 00:00:00+00:00,polkadot,,,,,,,,,,
2020-11-28 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-11-28 00:00:00+00:00,avalanche,,,,,,,,,,
2020-11-28 00:00:00+00:00,litecoin,,,,,,,,,,
2020-11-29 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-11-29 00:00:00+00:00,ethereum,,,,,,,,,,
2020-11-29 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-11-29 00:00:00+00:00,solana,,,,,,,,,,
2020-11-29 00:00:00+00:00,cardano,,,,,,,,,,
2020-11-29 00:00:00+00:00,xrp,,,,,,,,,,
2020-11-29 00:00:00+00:00,polkadot,,,,,,,,,,
2020-11-29 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-11-29 00:00:00+00:00,avalanche,,,,,,,,,,
2020-11-29 00:00:00+00:00,litecoin,,,,,,,,,,
2020-11-30 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-11-30 00:00:00+00:00,ethereum,,,,,,,,,,
2020-11-30 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-11-30 00:00:00+00:00,solana,,,,,,,,,,
2020-11-30 00:00:00+00:00,cardano,,,,,,,,,,
2020-11-30 00:00:00+00:00,xrp,,,,,,,,,,
2020-11-30 00:00:00+00:00,polkadot,,,,,,,,,,
2020-11-30 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-11-30 00:00:00+00:00,avalanche,,,,,,,,,,
2020-11-30 00:00:00+00:00,litecoin,,,,,,,,,,
2020-12-01 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-12-01 00:00:00+00:00,ethereum,,,,,,,,,,
2020-12-01 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-12-01 00:00:00+00:00,solana,,,,,,,,,,
2020-12-01 00:00:00+00:00,cardano,,,,,,,,,,
2020-12-01 00:00:00+00:00,xrp,,,,,,,,,,
2020-12-01 00:00:00+00:00,polkadot,,,,,,,,,,
2020-12-01 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-12-01 00:00:00+00:00,avalanche,,,,,,,,,,
2020-12-01 00:00:00+00:00,litecoin,,,,,,,,,,
2020-12-02 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-12-02 00:00:00+00:00,ethereum,,,,,,,,,,
2020-12-02 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-12-02 00:00:00+00:00,solana,,,,,,,,,,
2020-12-02 00:00:00+00:00,cardano,,,,,,,,,,
2020-12-02 00:00:00+00:00,xrp,,,,,,,,,,
2020-12-02 00:00:00+00:00,polkadot,,,,,,,,,,
2020-12-02 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-12-02 00:00:00+00:00,avalanche,,,,,,,,,,
2020-12-02 00:00:00+00:00,litecoin,,,,,,,,,,
2020-12-03 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-12-03 00:00:00+00:00,ethereum,,,,,,,,,,
2020-12-03 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-12-03 00:00:00+00:00,solana,,,,,,,,,,
2020-12-03 00:00:00+00:00,cardano,,,,,,,,,,
2020-12-03 00:00:00+00:00,xrp,,,,,,,,,,
2020-12-03 00:00:00+00:00,polkadot,,,,,,,,,,
2020-12-03 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-12-03 00:00:00+00:00,avalanche,,,,,,,,,,
2020-12-03 00:00:00+00:00,litecoin,,,,,,,,,,
2020-12-04 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-12-04 00:00:00+00:00,ethereum,,,,,,,,,,
2020-12-04 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-12-04 00:00:00+00:00,solana,,,,,,,,,,
2020-12-04 00:00:00+00:00,cardano,,,,,,,,,,
2020-12-04 00:00:00+00:00,xrp,,,,,,,,,,
2020-12-04 00:00:00+00:00,polkadot,,,,,,,,,,
2020-12-04 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-12-04 00:00:00+00:00,avalanche,,,,,,,,,,
2020-12-04 00:00:00+00:00,litecoin,,,,,,,,,,
2020-12-05 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-12-05 00:00:00+00:00,ethereum,,,,,,,,,,
2020-12-05 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-12-05 00:00:00+00:00,solana,,,,,,,,,,
2020-12-05 00:00:00+00:00,cardano,,,,,,,,,,
2020-12-05 00:00:00+00:00,xrp,,,,,,,,,,
2020-12-05 00:00:00+00:00,polkadot,,,,,,,,,,
2020-12-05 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-12-05 00:00:00+00:00,avalanche,,,,,,,,,,
2020-12-05 00:00:00+00:00,litecoin,,,,,,,,,,
2020-12-06 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-12-06 00:00:00+00:00,ethereum,,,,,,,,,,
2020-12-06 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-12-06 00:00:00+00:00,solana,,,,,,,,,,
2020-12-06 00:00:00+00:00,cardano,,,,,,,,,,
2020-12-06 00:00:00+00:00,xrp,,,,,,,,,,
2020-12-06 00:00:00+00:00,polkadot,,,,,,,,,,
2020-12-06 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-12-06 00:00:00+00:00,avalanche,,,,,,,,,,
2020-12-06 00:00:00+00:00,litecoin,,,,,,,,,,
2020-12-07 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-12-07 00:00:00+00:00,ethereum,,,,,,,,,,
2020-12-07 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-12-07 00:00:00+00:00,solana,,,,,,,,,,
2020-12-07 00:00:00+00:00,cardano,,,,,,,,,,
2020-12-07 00:00:00+00:00,xrp,,,,,,,,,,
2020-12-07 00:00:00+00:00,polkadot,,,,,,,,,,
2020-12-07 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-12-07 00:00:00+00:00,avalanche,,,,,,,,,,
2020-12-07 00:00:00+00:00,litecoin,,,,,,,,,,
2020-12-08 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-12-08 00:00:00+00:00,ethereum,,,,,,,,,,
2020-12-08 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-12-08 00:00:00+00:00,solana,,,,,,,,,,
2020-12-08 00:00:00+00:00,cardano,,,,,,,,,,
2020-12-08 00:00:00+00:00,xrp,,,,,,,,,,
2020-12-08 00:00:00+00:00,polkadot,,,,,,,,,,
2020-12-08 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-12-08 00:00:00+00:00,avalanche,,,,,,,,,,
2020-12-08 00:00:00+00:00,litecoin,,,,,,,,,,
2020-12-09 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-12-09 00:00:00+00:00,ethereum,,,,,,,,,,
2020-12-09 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-12-09 00:00:00+00:00,solana,,,,,,,,,,
2020-12-09 00:00:00+00:00,cardano,,,,,,,,,,
2020-12-09 00:00:00+00:00,xrp,,,,,,,,,,
2020-12-09 00:00:00+00:00,polkadot,,,,,,,,,,
2020-12-09 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-12-09 00:00:00+00:00,avalanche,,,,,,,,,,
2020-12-09 00:00:00+00:00,litecoin,,,,,,,,,,
2020-12-10 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-12-10 00:00:00+00:00,ethereum,,,,,,,,,,
2020-12-10 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-12-10 00:00:00+00:00,solana,,,,,,,,,,
2020-12-10 00:00:00+00:00,cardano,,,,,,,,,,
2020-12-10 00:00:00+00:00,xrp,,,,,,,,,,
2020-12-10 00:00:00+00:00,polkadot,,,,,,,,,,
2020-12-10 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-12-10 00:00:00+00:00,avalanche,,,,,,,,,,
2020-12-10 00:00:00+00:00,litecoin,,,,,,,,,,
2020-12-11 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-12-11 00:00:00+00:00,ethereum,,,,,,,,,,
2020-12-11 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-12-11 00:00:00+00:00,solana,,,,,,,,,,
2020-12-11 00:00:00+00:00,cardano,,,,,,,,,,
2020-12-11 00:00:00+00:00,xrp,,,,,,,,,,
2020-12-11 00:00:00+00:00,polkadot,,,,,,,,,,
2020-12-11 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-12-11 00:00:00+00:00,avalanche,,,,,,,,,,
2020-12-11 00:00:00+00:00,litecoin,,,,,,,,,,
2020-12-12 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-12-12 00:00:00+00:00,ethereum,,,,,,,,,,
2020-12-12 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-12-12 00:00:00+00:00,solana,,,,,,,,,,
2020-12-12 00:00:00+00:00,cardano,,,,,,,,,,
2020-12-12 00:00:00+00:00,xrp,,,,,,,,,,
2020-12-12 00:00:00+00:00,polkadot,,,,,,,,,,
2020-12-12 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-12-12 00:00:00+00:00,avalanche,,,,,,,,,,
2020-12-12 00:00:00+00:00,litecoin,,,,,,,,,,
2020-12-13 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-12-13 00:00:00+00:00,ethereum,,,,,,,,,,
2020-12-13 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-12-13 00:00:00+00:00,solana,,,,,,,,,,
2020-12-13 00:00:00+00:00,cardano,,,,,,,,,,
2020-12-13 00:00:00+00:00,xrp,,,,,,,,,,
2020-12-13 00:00:00+00:00,polkadot,,,,,,,,,,
2020-12-13 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-12-13 00:00:00+00:00,avalanche,,,,,,,,,,
2020-12-13 00:00:00+00:00,litecoin,,,,,,,,,,
2020-12-14 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-12-14 00:00:00+00:00,ethereum,,,,,,,,,,
2020-12-14 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-12-14 00:00:00+00:00,solana,,,,,,,,,,
2020-12-14 00:00:00+00:00,cardano,,,,,,,,,,
2020-12-14 00:00:00+00:00,xrp,,,,,,,,,,
2020-12-14 00:00:00+00:00,polkadot,,,,,,,,,,
2020-12-14 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-12-14 00:00:00+00:00,avalanche,,,,,,,,,,
2020-12-14 00:00:00+00:00,litecoin,,,,,,,,,,
2020-12-15 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-12-15 00:00:00+00:00,ethereum,,,,,,,,,,
2020-12-15 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-12-15 00:00:00+00:00,solana,,,,,,,,,,
2020-12-15 00:00:00+00:00,cardano,,,,,,,,,,
2020-12-15 00:00:00+00:00,xrp,,,,,,,,,,
2020-12-15 00:00:00+00:00,polkadot,,,,,,,,,,
2020-12-15 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-12-15 00:00:00+00:00,avalanche,,,,,,,,,,
2020-12-15 00:00:00+00:00,litecoin,,,,,,,,,,
2020-12-16 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-12-16 00:00:00+00:00,ethereum,,,,,,,,,,
2020-12-16 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-12-16 00:00:00+00:00,solana,,,,,,,,,,
2020-12-16 00:00:00+00:00,cardano,,,,,,,,,,
2020-12-16 00:00:00+00:00,xrp,,,,,,,,,,
2020-12-16 00:00:00+00:00,polkadot,,,,,,,,,,
2020-12-16 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-12-16 00:00:00+00:00,avalanche,,,,,,,,,,
2020-12-16 00:00:00+00:00,litecoin,,,,,,,,,,
2020-12-17 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-12-17 00:00:00+00:00,ethereum,,,,,,,,,,
2020-12-17 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-12-17 00:00:00+00:00,solana,,,,,,,,,,
2020-12-17 00:00:00+00:00,cardano,,,,,,,,,,
2020-12-17 00:00:00+00:00,xrp,,,,,,,,,,
2020-12-17 00:00:00+00:00,polkadot,,,,,,,,,,
2020-12-17 00:00:00+00:00,dogecoin,,,,,,,,,,
2020-12-17 00:00:00+00:00,avalanche,,,,,,,,,,
2020-12-17 00:00:00+00:00,litecoin,,,,,,,,,,
2020-12-18 00:00:00+00:00,bitcoin,,,,,,,,,,
2020-12-18 00:00:00+00:00,ethereum,,,,,,,,,,
2020-12-18 00:00:00+00:00,binancecoin,,,,,,,,,,
2020-12-18 00:00:00+00:00,solana,,,,,,,,,,
2020-12-18 00:00:00+00:00,cardano,,,,,,,,,,
2020-12-18 00:00:00+00:00,xrp,,,,,,,,,,
2020-12-18 00:00:00+00:00,polkadot,,,,,,,,,,
2020-12-18 00:00:00+00:00,dogecoin,,,,,,,,,,
